Ticker,Form Type,Filed Date,Reporting Date,URL,Accession Number,Query,quarterly_raw_eps,quarterly_diluted_eps
SCHW,10-Q (Quarterly report),2021-08-06,2021-06-30,https://www.sec.gov/Archives/edgar/data/316709/000031670921000062/schw-20210630.htm,0000316709-21-000062,SCHW/0000316709-21-000062,0.59,0.59
SCHW,10-Q (Quarterly report),2021-05-07,2021-03-31,https://www.sec.gov/Archives/edgar/data/316709/000031670921000029/schw-20210331.htm,0000316709-21-000029,SCHW/0000316709-21-000029,0.74,0.73
SCHW,10-Q (Quarterly report),2020-11-09,2020-09-30,https://www.sec.gov/Archives/edgar/data/316709/000031670920000054/schw-20200930.htm,0000316709-20-000054,SCHW/0000316709-20-000054,0.48,0.48
SCHW,10-Q (Quarterly report),2020-08-07,2020-06-30,https://www.sec.gov/Archives/edgar/data/316709/000031670920000045/schw-06302020x10q.htm,0000316709-20-000045,SCHW/0000316709-20-000045,0.48,0.48
SCHW,10-Q (Quarterly report),2020-05-08,2020-03-31,https://www.sec.gov/Archives/edgar/data/316709/000031670920000021/schw-03312020x10q.htm,0000316709-20-000021,SCHW/0000316709-20-000021,0.59,0.58
SCHW,10-Q (Quarterly report),2019-11-07,2019-09-30,https://www.sec.gov/Archives/edgar/data/316709/000031670919000052/schw-09302019x10q.htm,0000316709-19-000052,SCHW/0000316709-19-000052,0.7,0.65
SCHW,10-Q (Quarterly report),2019-08-07,2019-06-30,https://www.sec.gov/Archives/edgar/data/316709/000031670919000039/schw-06302019x10q.htm,0000316709-19-000039,SCHW/0000316709-19-000039,0.67,0.66
SCHW,10-Q (Quarterly report),2019-05-08,2019-03-31,https://www.sec.gov/Archives/edgar/data/316709/000031670919000017/schw-03312019x10q.htm,0000316709-19-000017,SCHW/0000316709-19-000017,0.69,0.69
SCHW,10-Q (Quarterly report),2018-11-07,2018-09-30,https://www.sec.gov/Archives/edgar/data/316709/000031670918000054/schw-09302018x10q.htm,0000316709-18-000054,SCHW/0000316709-18-000054,0.66,0.65
SCHW,10-Q (Quarterly report),2018-08-08,2018-06-30,https://www.sec.gov/Archives/edgar/data/316709/000031670918000040/schw-06302018x10q.htm,0000316709-18-000040,SCHW/0000316709-18-000040,0.6,0.6
SCHW,10-Q (Quarterly report),2018-05-09,2018-03-31,https://www.sec.gov/Archives/edgar/data/316709/000031670918000024/schw-03312018x10q.htm,0000316709-18-000024,SCHW/0000316709-18-000024,0.55,0.55
SCHW,10-Q (Quarterly report),2017-11-07,2017-09-30,https://www.sec.gov/Archives/edgar/data/316709/000031670917000061/schw-09302017x10q.htm,0000316709-17-000061,SCHW/0000316709-17-000061,0.43,0.42
SCHW,10-Q (Quarterly report),2017-08-07,2017-06-30,https://www.sec.gov/Archives/edgar/data/316709/000031670917000034/schw-06302017x10q.htm,0000316709-17-000034,SCHW/0000316709-17-000034,0.4,0.39
SCHW,10-Q (Quarterly report),2017-05-08,2017-03-31,https://www.sec.gov/Archives/edgar/data/316709/000031670917000020/schw-03312017x10q.htm,0000316709-17-000020,SCHW/0000316709-17-000020,0.39,0.39
SCHW,10-Q (Quarterly report),2016-11-07,2016-09-30,https://www.sec.gov/Archives/edgar/data/316709/000031670916000101/schw-20160930x10q.htm,0000316709-16-000101,SCHW/0000316709-16-000101,0.36,0.35
SCHW,10-Q (Quarterly report),2016-08-05,2016-06-30,https://www.sec.gov/Archives/edgar/data/316709/000031670916000093/schw-20160630x10q.htm,0000316709-16-000093,SCHW/0000316709-16-000093,0.31,0.3
SCHW,10-Q (Quarterly report),2016-05-06,2016-03-31,https://www.sec.gov/Archives/edgar/data/316709/000031670916000078/schw-20160331x10q.htm,0000316709-16-000078,SCHW/0000316709-16-000078,0.3,0.29
SCHW,10-Q (Quarterly report),2015-11-05,2015-09-30,https://www.sec.gov/Archives/edgar/data/316709/000031670915000056/schw-20150930x10q.htm,0000316709-15-000056,SCHW/0000316709-15-000056,0.28,0.28
SCHW,10-Q (Quarterly report),2015-08-06,2015-06-30,https://www.sec.gov/Archives/edgar/data/316709/000031670915000043/schw-20150630x10q.htm,0000316709-15-000043,SCHW/0000316709-15-000043,0.25,0.25
SCHW,10-Q (Quarterly report),2015-05-07,2015-03-31,https://www.sec.gov/Archives/edgar/data/316709/000031670915000023/schw-20150331x10q.htm,0000316709-15-000023,SCHW/0000316709-15-000023,0.22,0.22
SCHW,10-Q (Quarterly report),2014-11-06,2014-09-30,https://www.sec.gov/Archives/edgar/data/316709/000031670914000039/schw-20140930x10q.htm,0000316709-14-000039,SCHW/0000316709-14-000039,0.24,0.24
SCHW,10-Q (Quarterly report),2014-08-07,2014-06-30,https://www.sec.gov/Archives/edgar/data/316709/000031670914000024/schw-20140630x10q.htm,0000316709-14-000024,SCHW/0000316709-14-000024,0.23,0.23
SCHW,10-Q (Quarterly report),2014-05-07,2014-03-31,https://www.sec.gov/Archives/edgar/data/316709/000031670914000012/schw-20140331x10q.htm,0000316709-14-000012,SCHW/0000316709-14-000012,0.24,0.24
SCHW,10-Q (Quarterly report),2013-11-06,2013-09-30,https://www.sec.gov/Archives/edgar/data/316709/000031670913000020/schw-20130930x10q.htm,0000316709-13-000020,SCHW/0000316709-13-000020,0.22,0.22
SCHW,10-Q (Quarterly report),2013-08-06,2013-06-30,https://www.sec.gov/Archives/edgar/data/316709/000031670913000013/schw-20130630x10q.htm,0000316709-13-000013,SCHW/0000316709-13-000013,0.18,0.18
SCHW,10-Q (Quarterly report),2013-05-07,2013-03-31,https://www.sec.gov/Archives/edgar/data/316709/000119312513203772/d511136d10q.htm,0001193125-13-203772,SCHW/0001193125-13-203772,0.15,0.15
SCHW,10-Q (Quarterly report),2012-11-06,2012-09-30,https://www.sec.gov/Archives/edgar/data/316709/000119312512453877/d406155d10q.htm,0001193125-12-453877,SCHW/0001193125-12-453877,0.19,0.19
SCHW,10-Q (Quarterly report),2012-08-06,2012-06-30,https://www.sec.gov/Archives/edgar/data/316709/000119312512337436/d362055d10q.htm,0001193125-12-337436,SCHW/0001193125-12-337436,0.2,0.2
SCHW,10-Q (Quarterly report),2012-05-07,2012-03-31,https://www.sec.gov/Archives/edgar/data/316709/000119312512214602/d319384d10q.htm,0001193125-12-214602,SCHW/0001193125-12-214602,0.15,0.15
AXP,10-Q (Quarterly report),2024-10-18,2024-09-30,https://www.sec.gov/Archives/edgar/data/4962/000000496224000068/axp-20240930.htm,0000004962-24-000068,AXP/0000004962-24-000068,3.5,3.49
AXP,10-Q (Quarterly report),2024-07-19,2024-06-30,https://www.sec.gov/Archives/edgar/data/4962/000000496224000052/axp-20240630.htm,0000004962-24-000052,AXP/0000004962-24-000052,4.16,4.15
AXP,10-Q (Quarterly report),2024-04-19,2024-03-31,https://www.sec.gov/Archives/edgar/data/4962/000000496224000031/axp-20240331.htm,0000004962-24-000031,AXP/0000004962-24-000031,3.34,3.33
AXP,10-Q (Quarterly report),2023-10-20,2023-09-30,https://www.sec.gov/Archives/edgar/data/4962/000000496223000038/axp-20230930.htm,0000004962-23-000038,AXP/0000004962-23-000038,3.3,3.3
AXP,10-Q (Quarterly report),2023-07-25,2023-06-30,https://www.sec.gov/Archives/edgar/data/4962/000000496223000028/axp-20230630.htm,0000004962-23-000028,AXP/0000004962-23-000028,2.89,2.89
AXP,10-Q (Quarterly report),2023-04-21,2023-03-31,https://www.sec.gov/Archives/edgar/data/4962/000000496223000016/axp-20230331.htm,0000004962-23-000016,AXP/0000004962-23-000016,2.41,2.4
AXP,10-Q (Quarterly report),2022-10-21,2022-09-30,https://www.sec.gov/Archives/edgar/data/4962/000000496222000054/axp-20220930.htm,0000004962-22-000054,AXP/0000004962-22-000054,2.47,2.47
AXP,10-Q (Quarterly report),2022-07-22,2022-06-30,https://www.sec.gov/Archives/edgar/data/4962/000000496222000041/axp-20220630.htm,0000004962-22-000041,AXP/0000004962-22-000041,2.57,2.57
AXP,10-Q (Quarterly report),2022-04-22,2022-03-31,https://www.sec.gov/Archives/edgar/data/4962/000000496222000028/axp-20220331.htm,0000004962-22-000028,AXP/0000004962-22-000028,2.73,2.73
AXP,10-Q (Quarterly report),2021-10-22,2021-09-30,https://www.sec.gov/Archives/edgar/data/4962/000000496221000060/axp-20210930.htm,0000004962-21-000060,AXP/0000004962-21-000060,2.27,2.27
AXP,10-Q (Quarterly report),2021-07-23,2021-06-30,https://www.sec.gov/Archives/edgar/data/4962/000000496221000042/axp-20210630.htm,0000004962-21-000042,AXP/0000004962-21-000042,2.81,2.8
AXP,10-Q (Quarterly report),2021-04-23,2021-03-31,https://www.sec.gov/Archives/edgar/data/4962/000000496221000028/axp-20210331.htm,0000004962-21-000028,AXP/0000004962-21-000028,2.74,2.74
AXP,10-Q (Quarterly report),2020-10-23,2020-09-30,https://www.sec.gov/Archives/edgar/data/4962/000000496220000098/axp-20200930.htm,0000004962-20-000098,AXP/0000004962-20-000098,1.31,1.3
AXP,10-Q (Quarterly report),2020-07-24,2020-06-30,https://www.sec.gov/Archives/edgar/data/4962/000000496220000079/axp-20200630.htm,0000004962-20-000079,AXP/0000004962-20-000079,0.29,0.29
AXP,10-Q (Quarterly report),2020-04-24,2020-03-31,https://www.sec.gov/Archives/edgar/data/4962/000000496220000054/axp-20200331.htm,0000004962-20-000054,AXP/0000004962-20-000054,0.41,0.41
AXP,10-Q (Quarterly report),2019-10-21,2019-09-30,https://www.sec.gov/Archives/edgar/data/4962/000000496219000086/axp-20190930.htm,0000004962-19-000086,AXP/0000004962-19-000086,2.09,2.08
AXP,10-Q (Quarterly report),2019-07-23,2019-06-30,https://www.sec.gov/Archives/edgar/data/4962/000000496219000051/axpq21910q.htm,0000004962-19-000051,AXP/0000004962-19-000051,2.07,2.07
AXP,10-Q (Quarterly report),2019-04-23,2019-03-31,https://www.sec.gov/Archives/edgar/data/4962/000000496219000031/axpq11910q.htm,0000004962-19-000031,AXP/0000004962-19-000031,1.81,1.8
AXP,10-Q (Quarterly report),2018-10-23,2018-09-30,https://www.sec.gov/Archives/edgar/data/4962/000000496218000121/axpq31810q.htm,0000004962-18-000121,AXP/0000004962-18-000121,1.89,1.88
AXP,10-Q (Quarterly report),2018-07-24,2018-06-30,https://www.sec.gov/Archives/edgar/data/4962/000000496218000095/axpq21810q.htm,0000004962-18-000095,AXP/0000004962-18-000095,1.85,1.84
AXP,10-Q (Quarterly report),2018-04-25,2018-03-31,https://www.sec.gov/Archives/edgar/data/4962/000000496218000060/axpq11810q.htm,0000004962-18-000060,AXP/0000004962-18-000060,1.86,1.86
AXP,10-Q (Quarterly report),2017-10-24,2017-09-30,https://www.sec.gov/Archives/edgar/data/4962/000000496217000105/axpq31710q.htm,0000004962-17-000105,AXP/0000004962-17-000105,1.51,1.5
AXP,10-Q (Quarterly report),2017-07-25,2017-06-30,https://www.sec.gov/Archives/edgar/data/4962/000000496217000071/axpq21710q.htm,0000004962-17-000071,AXP/0000004962-17-000071,1.47,1.47
AXP,10-Q (Quarterly report),2017-04-27,2017-03-31,https://www.sec.gov/Archives/edgar/data/4962/000000496217000040/axpq11710q.htm,0000004962-17-000040,AXP/0000004962-17-000040,1.34,1.34
AXP,10-Q (Quarterly report),2016-10-25,2016-09-30,https://www.sec.gov/Archives/edgar/data/4962/000119312516746492/d258419d10q.htm,0001193125-16-746492,AXP/0001193125-16-746492,1.21,1.2
AXP,10-Q (Quarterly report),2016-07-26,2016-06-30,https://www.sec.gov/Archives/edgar/data/4962/000119312516657869/d218447d10q.htm,0001193125-16-657869,AXP/0001193125-16-657869,2.11,2.1
AXP,10-Q (Quarterly report),2016-04-27,2016-03-31,https://www.sec.gov/Archives/edgar/data/4962/000119312516558855/d172171d10q.htm,0001193125-16-558855,AXP/0001193125-16-558855,1.45,1.45
AXP,10-Q (Quarterly report),2015-10-28,2015-09-30,https://www.sec.gov/Archives/edgar/data/4962/000119312515356064/d20866d10q.htm,0001193125-15-356064,AXP/0001193125-15-356064,1.24,1.24
AXP,10-Q (Quarterly report),2015-07-29,2015-06-30,https://www.sec.gov/Archives/edgar/data/4962/000119312515267714/d80442d10q.htm,0001193125-15-267714,AXP/0001193125-15-267714,1.43,1.42
AXP,10-Q (Quarterly report),2015-04-29,2015-03-31,https://www.sec.gov/Archives/edgar/data/4962/000119312515155393/d914131d10q.htm,0001193125-15-155393,AXP/0001193125-15-155393,1.49,1.48
AXP,10-Q (Quarterly report),2014-10-28,2014-09-30,https://www.sec.gov/Archives/edgar/data/4962/000119312514384990/d808273d10q.htm,0001193125-14-384990,AXP/0001193125-14-384990,1.41,1.4
AXP,10-Q (Quarterly report),2014-07-30,2014-06-30,https://www.sec.gov/Archives/edgar/data/4962/000119312514286961/d762725d10q.htm,0001193125-14-286961,AXP/0001193125-14-286961,1.44,1.43
AXP,10-Q (Quarterly report),2014-04-29,2014-03-31,https://www.sec.gov/Archives/edgar/data/4962/000119312514167067/d714342d10q.htm,0001193125-14-167067,AXP/0001193125-14-167067,1.34,1.33
AXP,10-Q (Quarterly report),2013-10-29,2013-09-30,https://www.sec.gov/Archives/edgar/data/4962/000119312513415898/d600603d10q.htm,0001193125-13-415898,AXP/0001193125-13-415898,1.26,1.25
AXP,10-Q (Quarterly report),2013-07-29,2013-06-30,https://www.sec.gov/Archives/edgar/data/4962/000119312513307673/d575832d10q.htm,0001193125-13-307673,AXP/0001193125-13-307673,1.28,1.27
AXP,10-Q (Quarterly report),2013-04-29,2013-03-31,https://www.sec.gov/Archives/edgar/data/4962/000119312513180601/d526492d10q.htm,0001193125-13-180601,AXP/0001193125-13-180601,1.15,1.15
AXP,10-Q (Quarterly report),2012-10-31,2012-09-30,https://www.sec.gov/Archives/edgar/data/4962/000119312512443821/d429609d10q.htm,0001193125-12-443821,AXP/0001193125-12-443821,1.1,1.09
AXP,10-Q (Quarterly report),2012-08-02,2012-06-30,https://www.sec.gov/Archives/edgar/data/4962/000119312512332179/d387264d10q.htm,0001193125-12-332179,AXP/0001193125-12-332179,1.16,1.15
AXP,10-Q (Quarterly report),2012-05-01,2012-03-31,https://www.sec.gov/Archives/edgar/data/4962/000119312512200270/d339106d10q.htm,0001193125-12-200270,AXP/0001193125-12-200270,1.07,1.07
CPAY,10-Q (Quarterly report),2024-11-08,2024-09-30,https://www.sec.gov/Archives/edgar/data/1175454/000162828024046515/cpay-20240930.htm,0001628280-24-046515,CPAY/0001628280-24-046515,3.98,3.9
CPAY,10-Q (Quarterly report),2024-08-09,2024-06-30,https://www.sec.gov/Archives/edgar/data/1175454/000162828024036429/cpay-20240630.htm,0001628280-24-036429,CPAY/0001628280-24-036429,3.59,3.52
CPAY,10-Q (Quarterly report),2024-05-09,2024-03-31,https://www.sec.gov/Archives/edgar/data/1175454/000162828024021986/cpay-20240331.htm,0001628280-24-021986,CPAY/0001628280-24-021986,3.2,3.12
CPAY,10-Q (Quarterly report),2023-11-09,2023-09-30,https://www.sec.gov/Archives/edgar/data/1175454/000162828023038098/flt-20230930.htm,0001628280-23-038098,CPAY/0001628280-23-038098,3.71,3.64
CPAY,10-Q (Quarterly report),2023-08-09,2023-06-30,https://www.sec.gov/Archives/edgar/data/1175454/000162828023028574/flt-20230630.htm,0001628280-23-028574,CPAY/0001628280-23-028574,3.24,3.2
CPAY,10-Q (Quarterly report),2023-05-10,2023-03-31,https://www.sec.gov/Archives/edgar/data/1175454/000162828023017203/flt-20230331.htm,0001628280-23-017203,CPAY/0001628280-23-017203,2.92,2.88
CPAY,10-Q (Quarterly report),2022-11-08,2022-09-30,https://www.sec.gov/Archives/edgar/data/1175454/000162828022028729/flt-20220930.htm,0001628280-22-028729,CPAY/0001628280-22-028729,3.34,3.29
CPAY,10-Q (Quarterly report),2022-08-09,2022-06-30,https://www.sec.gov/Archives/edgar/data/1175454/000162828022022016/flt-20220630.htm,0001628280-22-022016,CPAY/0001628280-22-022016,3.42,3.35
CPAY,10-Q (Quarterly report),2022-05-09,2022-03-31,https://www.sec.gov/Archives/edgar/data/1175454/000162828022013388/flt-20220331.htm,0001628280-22-013388,CPAY/0001628280-22-013388,2.8,2.75
CPAY,10-Q (Quarterly report),2021-11-09,2021-09-30,https://www.sec.gov/Archives/edgar/data/1175454/000117545421000047/flt-20210930.htm,0001175454-21-000047,CPAY/0001175454-21-000047,2.86,2.8
CPAY,10-Q (Quarterly report),2021-08-09,2021-06-30,https://www.sec.gov/Archives/edgar/data/1175454/000117545421000039/flt-20210630.htm,0001175454-21-000039,CPAY/0001175454-21-000039,2.36,2.3
CPAY,10-Q (Quarterly report),2021-05-10,2021-03-31,https://www.sec.gov/Archives/edgar/data/1175454/000117545421000028/flt-20210331.htm,0001175454-21-000028,CPAY/0001175454-21-000028,2.21,2.15
CPAY,10-Q (Quarterly report),2020-11-09,2020-09-30,https://www.sec.gov/Archives/edgar/data/1175454/000117545420000046/flt-20200930.htm,0001175454-20-000046,CPAY/0001175454-20-000046,2.26,2.19
CPAY,10-Q (Quarterly report),2020-08-10,2020-06-30,https://www.sec.gov/Archives/edgar/data/1175454/000117545420000033/flt-20200630.htm,0001175454-20-000033,CPAY/0001175454-20-000033,1.89,1.83
CPAY,10-Q (Quarterly report),2020-05-11,2020-03-31,https://www.sec.gov/Archives/edgar/data/1175454/000117545420000020/flt-20200331.htm,0001175454-20-000020,CPAY/0001175454-20-000020,1.73,1.67
CPAY,10-Q (Quarterly report),2019-11-12,2019-09-30,https://www.sec.gov/Archives/edgar/data/1175454/000117545419000024/flt10-q09302019.htm,0001175454-19-000024,CPAY/0001175454-19-000024,2.61,2.49
CPAY,10-Q (Quarterly report),2019-08-09,2019-06-30,https://www.sec.gov/Archives/edgar/data/1175454/000162828019010570/flt10-q06302019.htm,0001628280-19-010570,CPAY/0001628280-19-010570,3.03,2.9
CPAY,10-Q (Quarterly report),2019-05-10,2019-03-31,https://www.sec.gov/Archives/edgar/data/1175454/000117545419000017/flt_10-qx03312019.htm,0001175454-19-000017,CPAY/0001175454-19-000017,2.0,1.93
CPAY,10-Q (Quarterly report),2018-11-08,2018-09-30,https://www.sec.gov/Archives/edgar/data/1175454/000117545418000032/flt_10-qx09302018.htm,0001175454-18-000032,CPAY/0001175454-18-000032,1.78,1.71
CPAY,10-Q (Quarterly report),2018-08-09,2018-06-30,https://www.sec.gov/Archives/edgar/data/1175454/000117545418000027/flt_10-qx06302018.htm,0001175454-18-000027,CPAY/0001175454-18-000027,1.98,1.91
CPAY,10-Q (Quarterly report),2018-05-10,2018-03-31,https://www.sec.gov/Archives/edgar/data/1175454/000117545418000023/flt_10-qx03312018.htm,0001175454-18-000023,CPAY/0001175454-18-000023,1.95,1.88
CPAY,10-Q (Quarterly report),2017-11-09,2017-09-30,https://www.sec.gov/Archives/edgar/data/1175454/000117545417000026/flt_10-qx09302017.htm,0001175454-17-000026,CPAY/0001175454-17-000026,2.23,2.18
CPAY,10-Q (Quarterly report),2017-08-08,2017-06-30,https://www.sec.gov/Archives/edgar/data/1175454/000117545417000021/flt_10-qx06302017.htm,0001175454-17-000021,CPAY/0001175454-17-000021,1.42,1.39
CPAY,10-Q (Quarterly report),2017-05-09,2017-03-31,https://www.sec.gov/Archives/edgar/data/1175454/000117545417000014/flt_10-qx03312017.htm,0001175454-17-000014,CPAY/0001175454-17-000014,1.34,1.31
CPAY,10-Q (Quarterly report),2016-11-09,2016-09-30,https://www.sec.gov/Archives/edgar/data/1175454/000117545416000015/flt_10-qx09302016.htm,0001175454-16-000015,CPAY/0001175454-16-000015,1.4,1.36
CPAY,10-Q (Quarterly report),2016-08-09,2016-06-30,https://www.sec.gov/Archives/edgar/data/1175454/000117545416000008/flt_10-qx06302016.htm,0001175454-16-000008,CPAY/0001175454-16-000008,1.23,1.21
CPAY,10-Q (Quarterly report),2016-05-09,2016-03-31,https://www.sec.gov/Archives/edgar/data/1175454/000162828016015940/flt_10-qx03312016.htm,0001628280-16-015940,CPAY/0001628280-16-015940,1.19,1.17
CPAY,10-Q (Quarterly report),2015-11-09,2015-09-30,https://www.sec.gov/Archives/edgar/data/1175454/000119312515372089/d34595d10q.htm,0001193125-15-372089,CPAY/0001193125-15-372089,1.27,1.24
CPAY,10-Q (Quarterly report),2015-08-10,2015-06-30,https://www.sec.gov/Archives/edgar/data/1175454/000119312515285074/d938044d10q.htm,0001193125-15-285074,CPAY/0001193125-15-285074,1.07,1.05
CPAY,10-Q (Quarterly report),2015-05-11,2015-03-31,https://www.sec.gov/Archives/edgar/data/1175454/000119312515181886/d896506d10q.htm,0001193125-15-181886,CPAY/0001193125-15-181886,1.03,1.0
CPAY,10-Q (Quarterly report),2014-11-10,2014-09-30,https://www.sec.gov/Archives/edgar/data/1175454/000119312514406270/d783602d10q.htm,0001193125-14-406270,CPAY/0001193125-14-406270,1.14,1.11
CPAY,10-Q (Quarterly report),2014-08-06,2014-06-30,https://www.sec.gov/Archives/edgar/data/1175454/000119312514298541/d737510d10q.htm,0001193125-14-298541,CPAY/0001193125-14-298541,1.07,1.03
CPAY,10-Q (Quarterly report),2014-05-12,2014-03-31,https://www.sec.gov/Archives/edgar/data/1175454/000119312514195101/d699950d10q.htm,0001193125-14-195101,CPAY/0001193125-14-195101,0.91,0.88
CPAY,10-Q (Quarterly report),2013-11-08,2013-09-30,https://www.sec.gov/Archives/edgar/data/1175454/000119312513435214/d592098d10q.htm,0001193125-13-435214,CPAY/0001193125-13-435214,0.96,0.93
