Ticker,Form Type,Filed Date,Reporting Date,URL,Accession Number,Query,annual_raw_eps,annual_diluted_eps
HBAN,10-K (Annual report),2012-02-17,2011-12-31,https://www.sec.gov/Archives/edgar/data/49196/000119312512067565/d257237d10k.htm,0001193125-12-067565,HBAN/0001193125-12-067565,,
DPZ,10-K (Annual report),2024-02-26,2023-12-31,https://www.sec.gov/Archives/edgar/data/1286681/000095017024019725/dpz-20231231.htm,0000950170-24-019725,DPZ/0000950170-24-019725,,
DPZ,10-K (Annual report),2023-02-23,2023-01-01,https://www.sec.gov/Archives/edgar/data/1286681/000095017023003938/dpz-20230101.htm,0000950170-23-003938,DPZ/0000950170-23-003938,,
DPZ,10-K (Annual report),2022-03-01,2022-01-02,https://www.sec.gov/Archives/edgar/data/1286681/000095017022002426/dpz-20220102.htm,0000950170-22-002426,DPZ/0000950170-22-002426,,
DPZ,10-K (Annual report),2021-02-25,2021-01-03,https://www.sec.gov/Archives/edgar/data/1286681/000119312521055734/d326373d10k.htm,0001193125-21-055734,DPZ/0001193125-21-055734,,
DPZ,10-K (Annual report),2020-02-20,2019-12-29,https://www.sec.gov/Archives/edgar/data/1286681/000119312520042675/d796357d10k.htm,0001193125-20-042675,DPZ/0001193125-20-042675,,
DPZ,10-K (Annual report),2019-02-21,2018-12-30,https://www.sec.gov/Archives/edgar/data/1286681/000119312519046191/d696297d10k.htm,0001193125-19-046191,DPZ/0001193125-19-046191,,
DPZ,10-K (Annual report),2018-02-20,2017-12-31,https://www.sec.gov/Archives/edgar/data/1286681/000119312518049576/d531906d10k.htm,0001193125-18-049576,DPZ/0001193125-18-049576,,
DPZ,10-K (Annual report),2017-02-28,2017-01-01,https://www.sec.gov/Archives/edgar/data/1286681/000119312517060262/d350071d10k.htm,0001193125-17-060262,DPZ/0001193125-17-060262,,
DPZ,10-K (Annual report),2016-02-25,2016-01-03,https://www.sec.gov/Archives/edgar/data/1286681/000119312516476935/d128680d10k.htm,0001193125-16-476935,DPZ/0001193125-16-476935,,
DPZ,10-K (Annual report),2015-02-24,2014-12-28,https://www.sec.gov/Archives/edgar/data/1286681/000119312515059100/d866504d10k.htm,0001193125-15-059100,DPZ/0001193125-15-059100,,
DPZ,10-K (Annual report),2014-02-25,2013-12-29,https://www.sec.gov/Archives/edgar/data/1286681/000119312514066092/d661353d10k.htm,0001193125-14-066092,DPZ/0001193125-14-066092,,
DPZ,10-K (Annual report),2013-02-28,2012-12-30,https://www.sec.gov/Archives/edgar/data/1286681/000119312513081957/d466015d10k.htm,0001193125-13-081957,DPZ/0001193125-13-081957,,
DPZ,10-K (Annual report),2012-02-28,2012-01-01,https://www.sec.gov/Archives/edgar/data/1286681/000119312512083193/d256751d10k.htm,0001193125-12-083193,DPZ/0001193125-12-083193,,
BK,10-K (Annual report),2024-02-28,2023-12-31,https://www.sec.gov/Archives/edgar/data/1390777/000139077724000051/bk-20231231.htm,0001390777-24-000051,BK/0001390777-24-000051,,
BK,10-K (Annual report),2023-02-27,2022-12-31,https://www.sec.gov/Archives/edgar/data/1390777/000139077723000033/bk-20221231.htm,0001390777-23-000033,BK/0001390777-23-000033,,
BK,10-K (Annual report),2022-02-25,2021-12-31,https://www.sec.gov/Archives/edgar/data/1390777/000139077722000043/bk-20211231.htm,0001390777-22-000043,BK/0001390777-22-000043,,
BK,10-K (Annual report),2021-02-25,2020-12-31,https://www.sec.gov/Archives/edgar/data/1390777/000139077721000037/bk-20201231.htm,0001390777-21-000037,BK/0001390777-21-000037,,
BK,10-K (Annual report),2020-02-27,2019-12-31,https://www.sec.gov/Archives/edgar/data/1390777/000139077720000044/form10-k4q19.htm,0001390777-20-000044,BK/0001390777-20-000044,,
BK,10-K (Annual report),2019-02-27,2018-12-31,https://www.sec.gov/Archives/edgar/data/1390777/000139077719000050/form10-k_4q18.htm,0001390777-19-000050,BK/0001390777-19-000050,,
BK,10-K (Annual report),2018-02-28,2017-12-31,https://www.sec.gov/Archives/edgar/data/1390777/000139077718000069/form10-k_4q17.htm,0001390777-18-000069,BK/0001390777-18-000069,,
BK,10-K (Annual report),2017-02-28,2016-12-31,https://www.sec.gov/Archives/edgar/data/1390777/000139077717000065/bk201610-k_4q16.htm,0001390777-17-000065,BK/0001390777-17-000065,,
BK,10-K (Annual report),2016-02-26,2015-12-31,https://www.sec.gov/Archives/edgar/data/1390777/000139077716000204/bk201510-k_4q15.htm,0001390777-16-000204,BK/0001390777-16-000204,,
BK,10-K (Annual report),2015-02-27,2014-12-31,https://www.sec.gov/Archives/edgar/data/1390777/000162828015001194/bk201410-k.htm,0001628280-15-001194,BK/0001628280-15-001194,,
BK,10-K (Annual report),2014-02-28,2013-12-31,https://www.sec.gov/Archives/edgar/data/1390777/000144530514000745/bk201310-k.htm,0001445305-14-000745,BK/0001445305-14-000745,,
BK,10-K (Annual report),2013-02-28,2012-12-31,https://www.sec.gov/Archives/edgar/data/1390777/000119312513084562/d448545d10k.htm,0001193125-13-084562,BK/0001193125-13-084562,,
BK,10-K (Annual report),2012-02-28,2011-12-31,https://www.sec.gov/Archives/edgar/data/1390777/000119312512085349/d260593d10k.htm,0001193125-12-085349,BK/0001193125-12-085349,,
LEN,10-K (Annual report),2024-01-26,2023-11-30,https://www.sec.gov/Archives/edgar/data/920760/000162828024002371/len-20231130.htm,0001628280-24-002371,LEN/0001628280-24-002371,,
LEN,10-K (Annual report),2023-01-26,2022-11-30,https://www.sec.gov/Archives/edgar/data/920760/000162828023001606/len-20221130.htm,0001628280-23-001606,LEN/0001628280-23-001606,,
LEN,10-K (Annual report),2022-01-28,2021-11-30,https://www.sec.gov/Archives/edgar/data/920760/000162828022001450/len-20211130.htm,0001628280-22-001450,LEN/0001628280-22-001450,,
LEN,10-K (Annual report),2021-01-22,2020-11-30,https://www.sec.gov/Archives/edgar/data/920760/000162828021000722/len-20201130.htm,0001628280-21-000722,LEN/0001628280-21-000722,,
LEN,10-K (Annual report),2020-01-27,2019-11-30,https://www.sec.gov/Archives/edgar/data/920760/000162828020000559/len-20191130x10k.htm,0001628280-20-000559,LEN/0001628280-20-000559,,
LEN,10-K (Annual report),2019-01-28,2018-11-30,https://www.sec.gov/Archives/edgar/data/920760/000162828019000598/len-20181130x10k.htm,0001628280-19-000598,LEN/0001628280-19-000598,,
LEN,10-K (Annual report),2018-01-25,2017-11-30,https://www.sec.gov/Archives/edgar/data/920760/000162828018000562/len-20171130x10k.htm,0001628280-18-000562,LEN/0001628280-18-000562,,
LEN,10-K (Annual report),2017-01-20,2016-11-30,https://www.sec.gov/Archives/edgar/data/920760/000162828017000327/len-20161130x10k.htm,0001628280-17-000327,LEN/0001628280-17-000327,,
LEN,10-K (Annual report),2016-01-22,2015-11-30,https://www.sec.gov/Archives/edgar/data/920760/000162828016010323/len-20151130x10k.htm,0001628280-16-010323,LEN/0001628280-16-010323,,
LEN,10-K (Annual report),2015-01-23,2014-11-30,https://www.sec.gov/Archives/edgar/data/920760/000162828015000218/len-20141130x10k.htm,0001628280-15-000218,LEN/0001628280-15-000218,,
LEN,10-K (Annual report),2014-01-28,2013-11-30,https://www.sec.gov/Archives/edgar/data/920760/000144530514000129/len-20131130x10k.htm,0001445305-14-000129,LEN/0001445305-14-000129,,
LEN,10-K (Annual report),2013-01-29,2012-11-30,https://www.sec.gov/Archives/edgar/data/920760/000144530513000116/len-20121130x10k.htm,0001445305-13-000116,LEN/0001445305-13-000116,,
LEN,10-K (Annual report),2012-01-30,2011-11-30,https://www.sec.gov/Archives/edgar/data/920760/000119312512029792/d257946d10k.htm,0001193125-12-029792,LEN/0001193125-12-029792,,
MSI,10-K (Annual report),2024-02-15,2023-12-31,https://www.sec.gov/Archives/edgar/data/68505/000006850524000008/msi-20231231.htm,0000068505-24-000008,MSI/0000068505-24-000008,,
MSI,10-K (Annual report),2023-02-16,2022-12-31,https://www.sec.gov/Archives/edgar/data/68505/000006850523000015/msi-20221231.htm,0000068505-23-000015,MSI/0000068505-23-000015,,
MSI,10-K (Annual report),2022-02-16,2021-12-31,https://www.sec.gov/Archives/edgar/data/68505/000006850522000010/msi-20211231.htm,0000068505-22-000010,MSI/0000068505-22-000010,,
MSI,10-K (Annual report),2021-02-12,2020-12-31,https://www.sec.gov/Archives/edgar/data/68505/000006850521000008/msi-20201231.htm,0000068505-21-000008,MSI/0000068505-21-000008,,
MSI,10-K (Annual report),2020-02-14,2019-12-31,https://www.sec.gov/Archives/edgar/data/68505/000006850520000006/msi201910-k.htm,0000068505-20-000006,MSI/0000068505-20-000006,,
MSI,10-K (Annual report),2019-02-15,2018-12-31,https://www.sec.gov/Archives/edgar/data/68505/000006850519000006/msi201810-k.htm,0000068505-19-000006,MSI/0000068505-19-000006,,
MSI,10-K (Annual report),2018-02-16,2017-12-31,https://www.sec.gov/Archives/edgar/data/68505/000006850518000009/msi201710-k.htm,0000068505-18-000009,MSI/0000068505-18-000009,,
MSI,10-K (Annual report),2017-02-21,2016-12-31,https://www.sec.gov/Archives/edgar/data/68505/000006850517000002/msi201610-k.htm,0000068505-17-000002,MSI/0000068505-17-000002,,
MSI,10-K (Annual report),2016-02-23,2015-12-31,https://www.sec.gov/Archives/edgar/data/68505/000006850516000017/msi201510-k.htm,0000068505-16-000017,MSI/0000068505-16-000017,,
MSI,10-K (Annual report),2015-02-13,2014-12-31,https://www.sec.gov/Archives/edgar/data/68505/000006850515000003/msi201410-k.htm,0000068505-15-000003,MSI/0000068505-15-000003,,
MSI,10-K (Annual report),2014-02-13,2013-12-31,https://www.sec.gov/Archives/edgar/data/68505/000006850514000005/msi201310-k.htm,0000068505-14-000005,MSI/0000068505-14-000005,,
MSI,10-K (Annual report),2013-02-12,2012-12-31,https://www.sec.gov/Archives/edgar/data/68505/000144530513000205/msi2012123110-k.htm,0001445305-13-000205,MSI/0001445305-13-000205,,
MSI,10-K (Annual report),2012-02-15,2011-12-31,https://www.sec.gov/Archives/edgar/data/68505/000119312512063569/d280303d10k.htm,0001193125-12-063569,MSI/0001193125-12-063569,,
POOL,10-K (Annual report),2024-02-27,2023-12-31,https://www.sec.gov/Archives/edgar/data/945841/000094584124000021/pool-20231231.htm,0000945841-24-000021,POOL/0000945841-24-000021,,
POOL,10-K (Annual report),2023-02-24,2022-12-31,https://www.sec.gov/Archives/edgar/data/945841/000094584123000015/pool-20221231.htm,0000945841-23-000015,POOL/0000945841-23-000015,,
POOL,10-K (Annual report),2022-02-25,2021-12-31,https://www.sec.gov/Archives/edgar/data/945841/000094584122000023/pool-20211231.htm,0000945841-22-000023,POOL/0000945841-22-000023,,
POOL,10-K (Annual report),2021-02-25,2020-12-31,https://www.sec.gov/Archives/edgar/data/945841/000094584121000022/pool-20201231.htm,0000945841-21-000022,POOL/0000945841-21-000022,,
POOL,10-K (Annual report),2020-02-27,2019-12-31,https://www.sec.gov/Archives/edgar/data/945841/000094584120000041/pool-20191231.htm,0000945841-20-000041,POOL/0000945841-20-000041,,
POOL,10-K (Annual report),2019-02-27,2018-12-31,https://www.sec.gov/Archives/edgar/data/945841/000094584119000013/pool-12312018x10k.htm,0000945841-19-000013,POOL/0000945841-19-000013,,
POOL,10-K (Annual report),2018-02-28,2017-12-31,https://www.sec.gov/Archives/edgar/data/945841/000094584118000020/pool-12312017x10k.htm,0000945841-18-000020,POOL/0000945841-18-000020,,
POOL,10-K (Annual report),2017-02-24,2016-12-31,https://www.sec.gov/Archives/edgar/data/945841/000094584117000028/pool-12312016x10k.htm,0000945841-17-000028,POOL/0000945841-17-000028,,
POOL,10-K (Annual report),2016-02-26,2015-12-31,https://www.sec.gov/Archives/edgar/data/945841/000094584116000190/pool-12312015x10k.htm,0000945841-16-000190,POOL/0000945841-16-000190,,
POOL,10-K (Annual report),2015-02-26,2014-12-31,https://www.sec.gov/Archives/edgar/data/945841/000094584115000034/pool-12312014x10k.htm,0000945841-15-000034,POOL/0000945841-15-000034,,
POOL,10-K (Annual report),2014-02-27,2013-12-31,https://www.sec.gov/Archives/edgar/data/945841/000094584114000019/pool-12312013x10k.htm,0000945841-14-000019,POOL/0000945841-14-000019,,
POOL,10-K (Annual report),2013-03-01,2012-12-31,https://www.sec.gov/Archives/edgar/data/945841/000094584113000019/pool-12312012x10k.htm,0000945841-13-000019,POOL/0000945841-13-000019,,
POOL,10-K (Annual report),2012-02-29,2011-12-31,https://www.sec.gov/Archives/edgar/data/945841/000094584112000018/pool201110k.htm,0000945841-12-000018,POOL/0000945841-12-000018,,
WTW,10-K (Annual report),2024-02-22,2023-12-31,https://www.sec.gov/Archives/edgar/data/1140536/000095017024018575/wtw-20231231.htm,0000950170-24-018575,WTW/0000950170-24-018575,,
WTW,10-K (Annual report),2023-02-24,2022-12-31,https://www.sec.gov/Archives/edgar/data/1140536/000095017023004303/wtw-20221231.htm,0000950170-23-004303,WTW/0000950170-23-004303,,
WTW,10-K (Annual report),2022-02-24,2021-12-31,https://www.sec.gov/Archives/edgar/data/1140536/000095017022001932/wtw-20211231.htm,0000950170-22-001932,WTW/0000950170-22-001932,,
WTW,10-K (Annual report),2021-02-23,2020-12-31,https://www.sec.gov/Archives/edgar/data/1140536/000156459021007578/wltw-10k_20201231.htm,0001564590-21-007578,WTW/0001564590-21-007578,,
WTW,10-K (Annual report),2020-02-26,2019-12-31,https://www.sec.gov/Archives/edgar/data/1140536/000156459020006736/wltw-10k_20191231.htm,0001564590-20-006736,WTW/0001564590-20-006736,,
WTW,10-K (Annual report),2019-02-27,2018-12-31,https://www.sec.gov/Archives/edgar/data/1140536/000156459019004912/wltw-10k_20181231.htm,0001564590-19-004912,WTW/0001564590-19-004912,,
WTW,10-K (Annual report),2018-02-28,2017-12-31,https://www.sec.gov/Archives/edgar/data/1140536/000114053618000008/wtw-10k_2017.htm,0001140536-18-000008,WTW/0001140536-18-000008,,
WTW,10-K (Annual report),2017-03-01,2016-12-31,https://www.sec.gov/Archives/edgar/data/1140536/000114053617000008/wtw-20161231x10k.htm,0001140536-17-000008,WTW/0001140536-17-000008,,
WTW,10-K (Annual report),2016-02-29,2015-12-31,https://www.sec.gov/Archives/edgar/data/1140536/000114053616000035/wtw10-k2015.htm,0001140536-16-000035,WTW/0001140536-16-000035,,
WTW,10-K (Annual report),2015-02-24,2014-12-31,https://www.sec.gov/Archives/edgar/data/1140536/000114053615000003/willisgroup10-k2014.htm,0001140536-15-000003,WTW/0001140536-15-000003,,
WTW,10-K (Annual report),2014-02-27,2013-12-31,https://www.sec.gov/Archives/edgar/data/1140536/000114053614000004/willisgroup10-k2013.htm,0001140536-14-000004,WTW/0001140536-14-000004,,
WTW,10-K (Annual report),2013-02-28,2012-12-31,https://www.sec.gov/Archives/edgar/data/1140536/000144530513000389/willisgroup10-k.htm,0001445305-13-000389,WTW/0001445305-13-000389,,
WTW,10-K (Annual report),2012-02-29,2011-12-31,https://www.sec.gov/Archives/edgar/data/1140536/000095012312004309/u11467e10vk.htm,0000950123-12-004309,WTW/0000950123-12-004309,,
APTV,10-K (Annual report),2024-02-06,2023-12-31,https://www.sec.gov/Archives/edgar/data/1521332/000152133224000011/aptv-20231231.htm,0001521332-24-000011,APTV/0001521332-24-000011,,
APTV,10-K (Annual report),2023-02-08,2022-12-31,https://www.sec.gov/Archives/edgar/data/1521332/000152133223000013/aptv-20221231.htm,0001521332-23-000013,APTV/0001521332-23-000013,,
APTV,10-K (Annual report),2022-02-07,2021-12-31,https://www.sec.gov/Archives/edgar/data/1521332/000152133222000010/aptv-20211231.htm,0001521332-22-000010,APTV/0001521332-22-000010,,
APTV,10-K (Annual report),2021-02-08,2020-12-31,https://www.sec.gov/Archives/edgar/data/1521332/000152133221000009/aptv-20201231.htm,0001521332-21-000009,APTV/0001521332-21-000009,,
APTV,10-K (Annual report),2020-02-03,2019-12-31,https://www.sec.gov/Archives/edgar/data/1521332/000152133220000012/aptv1231201910-k.htm,0001521332-20-000012,APTV/0001521332-20-000012,,
APTV,10-K (Annual report),2019-02-04,2018-12-31,https://www.sec.gov/Archives/edgar/data/1521332/000152133219000007/aptv1231201810k.htm,0001521332-19-000007,APTV/0001521332-19-000007,,
APTV,10-K (Annual report),2018-02-05,2018-02-05,https://www.sec.gov/Archives/edgar/data/1521332/000152133218000013/aptv1231201710k.htm,0001521332-18-000013,APTV/0001521332-18-000013,,
APTV,10-K (Annual report),2017-02-06,2016-12-31,https://www.sec.gov/Archives/edgar/data/1521332/000152133217000013/dlph1231201610k.htm,0001521332-17-000013,APTV/0001521332-17-000013,,
APTV,10-K (Annual report),2016-02-08,2015-12-31,https://www.sec.gov/Archives/edgar/data/1521332/000152133216000084/dlph1231201510k.htm,0001521332-16-000084,APTV/0001521332-16-000084,,
APTV,10-K (Annual report),2015-02-09,2014-12-31,https://www.sec.gov/Archives/edgar/data/1521332/000152133215000014/dlph1231201410k.htm,0001521332-15-000014,APTV/0001521332-15-000014,,
APTV,10-K (Annual report),2014-02-10,2013-12-31,https://www.sec.gov/Archives/edgar/data/1521332/000152133214000011/dlph1231201310k.htm,0001521332-14-000011,APTV/0001521332-14-000011,,
APTV,10-K (Annual report),2013-02-11,2012-12-31,https://www.sec.gov/Archives/edgar/data/1521332/000152133213000010/dlph1231201210k.htm,0001521332-13-000010,APTV/0001521332-13-000010,,
APTV,10-K (Annual report),2012-02-17,2011-12-31,https://www.sec.gov/Archives/edgar/data/1521332/000119312512067225/d299912d10k.htm,0001193125-12-067225,APTV/0001193125-12-067225,,
GLW,10-K (Annual report),2024-02-12,2023-12-31,https://www.sec.gov/Archives/edgar/data/24741/000143774924003735/glw20231231_10k.htm,0001437749-24-003735,GLW/0001437749-24-003735,,
GLW,10-K (Annual report),2023-02-13,2022-12-31,https://www.sec.gov/Archives/edgar/data/24741/000143774923003123/glw20221231_10k.htm,0001437749-23-003123,GLW/0001437749-23-003123,,
GLW,10-K (Annual report),2022-02-14,2021-12-31,https://www.sec.gov/Archives/edgar/data/24741/000143774922003247/glw20211231_10k.htm,0001437749-22-003247,GLW/0001437749-22-003247,,
GLW,10-K (Annual report),2021-02-12,2020-12-31,https://www.sec.gov/Archives/edgar/data/24741/000156276221000023/glw-20201231x10k.htm,0001562762-21-000023,GLW/0001562762-21-000023,,
GLW,10-K (Annual report),2020-02-18,2019-12-31,https://www.sec.gov/Archives/edgar/data/24741/000002474120000014/glw-20191231x10k.htm,0000024741-20-000014,GLW/0000024741-20-000014,,
GLW,10-K (Annual report),2019-02-12,2018-12-31,https://www.sec.gov/Archives/edgar/data/24741/000002474119000016/glw-20181231x10k.htm,0000024741-19-000016,GLW/0000024741-19-000016,,
GLW,10-K (Annual report),2018-02-15,2017-12-31,https://www.sec.gov/Archives/edgar/data/24741/000002474118000010/glw-20171231x10k.htm,0000024741-18-000010,GLW/0000024741-18-000010,,
GLW,10-K (Annual report),2017-02-06,2016-12-31,https://www.sec.gov/Archives/edgar/data/24741/000002474117000011/q4201610k.htm,0000024741-17-000011,GLW/0000024741-17-000011,,
GLW,10-K (Annual report),2016-02-12,2015-12-31,https://www.sec.gov/Archives/edgar/data/24741/000002474116000077/form10k2015.htm,0000024741-16-000077,GLW/0000024741-16-000077,,
GLW,10-K (Annual report),2015-02-13,2014-12-31,https://www.sec.gov/Archives/edgar/data/24741/000002474115000015/form10k2014.htm,0000024741-15-000015,GLW/0000024741-15-000015,,
GLW,10-K (Annual report),2014-02-10,2013-12-31,https://www.sec.gov/Archives/edgar/data/24741/000130817914000032/lglw2013_10k.htm,0001308179-14-000032,GLW/0001308179-14-000032,,
GLW,10-K (Annual report),2013-02-13,2012-12-31,https://www.sec.gov/Archives/edgar/data/24741/000130817913000024/lcorningincorporated_10k.htm,0001308179-13-000024,GLW/0001308179-13-000024,,
