symbol,period,year,quarter,actual,estimate,surprise,surprisePercent
KLAC,2015-09-30,2016,1,0.71,0.5736,0.1364,23.7796
LRCX,2024-06-30,2024,4,0.814,0.7729,0.0411,5.3176
LRCX,2024-03-31,2024,3,0.779,0.7449,0.0341,4.5778
LRCX,2023-12-31,2024,2,0.752,0.7247,0.0273,3.7671
LRCX,2023-09-30,2024,1,0.685,0.6247,0.0603,9.6526
LRCX,2023-06-30,2023,4,0.598,0.5172,0.0808,15.6226
LRCX,2023-03-31,2023,3,0.699,0.6675,0.0315,4.7191
LRCX,2022-12-31,2023,2,1.071,1.0161,0.0549,5.403
LRCX,2022-09-30,2023,1,1.042,0.9726,0.0694,7.1355
LRCX,2022-06-30,2022,4,0.883,0.747,0.136,18.2062
LRCX,2022-03-31,2022,3,0.74,0.7664,-0.0264,-3.4447
LRCX,2021-12-31,2022,2,0.853,0.8685,-0.0155,-1.7847
LRCX,2021-09-30,2022,1,0.836,0.8377,-0.0017,-0.2029
LRCX,2021-06-30,2021,4,0.809,0.7699,0.0391,5.0786
LRCX,2021-03-31,2021,3,0.749,0.6751,0.0739,10.9465
LRCX,2020-12-31,2021,2,0.603,0.5839,0.0191,3.2711
LRCX,2020-09-30,2021,1,0.567,0.5299,0.0371,7.0013
LRCX,2020-06-30,2020,4,0.478,0.4129,0.0651,15.7665
LRCX,2020-03-31,2020,3,0.398,0.406,-0.008,-1.9704
LRCX,2019-12-31,2020,2,0.401,0.3927,0.0083,2.1136
LRCX,2019-09-30,2020,1,0.318,0.3068,0.0112,3.6506
LRCX,2019-06-30,2019,4,0.362,0.3492,0.0128,3.6655
LRCX,2019-03-31,2019,3,0.37,0.3447,0.0253,7.3397
LRCX,2018-12-31,2019,2,0.387,0.3737,0.0133,3.559
LRCX,2018-09-30,2019,1,0.336,0.3281,0.0079,2.4078
LRCX,2018-06-30,2018,4,0.531,0.5039,0.0271,5.3781
LRCX,2018-03-31,2018,3,0.479,0.4471,0.0319,7.1349
LRCX,2017-12-31,2018,2,0.434,0.3758,0.0582,15.487
LRCX,2017-09-30,2018,1,0.346,0.3344,0.0116,3.4689
LRCX,2017-06-30,2017,4,0.311,0.3087,0.0023,0.7451
LRCX,2017-03-31,2017,3,0.28,0.2602,0.0198,7.6095
LRCX,2016-12-31,2017,2,0.224,0.2238,0.0002,0.0894
LRCX,2016-09-30,2017,1,0.181,0.1811,-0.0001,-0.0552
LRCX,2016-06-30,2016,4,0.18,0.1675,0.0125,7.4627
LRCX,2016-03-31,2016,3,0.118,0.1122,0.0058,5.1693
LRCX,2015-12-31,2016,2,0.157,0.1455,0.0115,7.9038
LRCX,2015-09-30,2016,1,0.182,0.1744,0.0076,4.3578
LVS,2024-12-31,2024,4,0.54,0.586,-0.046,-7.8498
LVS,2024-09-30,2024,3,0.44,0.5395,-0.0995,-18.443
LVS,2024-06-30,2024,2,0.55,0.5691,-0.0191,-3.3562
LVS,2024-03-31,2024,1,0.75,0.6239,0.1261,20.2116
LVS,2023-12-31,2023,4,0.57,0.6189,-0.0489,-7.9011
LVS,2023-09-30,2023,3,0.55,0.5483,0.0017,0.31
LVS,2023-06-30,2023,2,0.46,0.4382,0.0218,4.9749
LVS,2023-03-31,2023,1,0.28,0.2007,0.0793,39.5117
LVS,2022-12-31,2022,4,-0.19,-0.0887,-0.1013,-114.2052
LVS,2022-09-30,2022,3,-0.27,-0.2436,-0.0264,-10.8374
LVS,2022-06-30,2022,2,-0.34,-0.2903,-0.0497,-17.1202
LVS,2022-03-31,2022,1,-0.4,-0.2367,-0.1633,-68.9903
LVS,2021-12-31,2021,4,-0.22,-0.2471,0.0271,10.9672
LVS,2021-09-30,2021,3,-0.45,-0.1988,-0.2512,-126.3581
LVS,2021-06-30,2021,2,-0.26,-0.1695,-0.0905,-53.3923
LVS,2021-03-31,2021,1,-0.25,-0.2591,0.0091,3.5122
LVS,2020-12-31,2020,4,-0.37,-0.3241,-0.0459,-14.1623
LVS,2020-09-30,2020,3,-0.67,-0.7356,0.0656,8.9179
LVS,2020-06-30,2020,2,-1.05,-0.7512,-0.2988,-39.7764
LVS,2020-03-31,2020,1,-0.03,0.0758,-0.1058,-139.5778
LVS,2019-12-31,2019,4,0.88,0.7885,0.0915,11.6043
LVS,2019-09-30,2019,3,0.75,0.7549,-0.0049,-0.6491
LVS,2019-06-30,2019,2,0.72,0.7869,-0.0669,-8.5017
LVS,2019-03-31,2019,1,0.91,0.8815,0.0285,3.2331
LVS,2018-12-31,2018,4,0.77,0.8501,-0.0801,-9.4224
LVS,2018-09-30,2018,3,0.77,0.8143,-0.0443,-5.4403
LVS,2018-06-30,2018,2,0.74,0.8004,-0.0604,-7.5462
LVS,2018-03-31,2018,1,1.04,0.8538,0.1862,21.8084
LVS,2017-12-31,2017,4,0.88,0.7773,0.1027,13.2124
LVS,2017-09-30,2017,3,0.77,0.6863,0.0837,12.1958
LVS,2017-06-30,2017,2,0.73,0.5928,0.1372,23.1444
LVS,2017-03-31,2017,1,0.66,0.6279,0.0321,5.1123
LVS,2016-12-31,2016,4,0.62,0.6628,-0.0428,-6.4575
LVS,2016-09-30,2016,3,0.72,0.6061,0.1139,18.7923
LVS,2016-06-30,2016,2,0.52,0.5675,-0.0475,-8.37
LVS,2016-03-31,2016,1,0.45,0.6325,-0.1825,-28.8538
LVS,2015-12-31,2015,4,0.62,0.6516,-0.0316,-4.8496
LVS,2015-09-30,2015,3,0.66,0.6433,0.0167,2.596
LEN,2024-12-31,2024,4,4.06,4.199,-0.139,-3.3103
LEN,2024-09-30,2024,3,4.26,3.669,0.591,16.1079
LEN,2024-06-30,2024,2,3.45,3.2731,0.1769,5.4047
LEN,2024-03-31,2024,1,2.57,2.2243,0.3457,15.542
LEN,2023-12-31,2023,4,4.82,4.6389,0.1811,3.9039
LEN,2023-09-30,2023,3,3.87,3.5498,0.3202,9.0202
LEN,2023-06-30,2023,2,3.01,2.3472,0.6628,28.2379
LEN,2023-03-31,2023,1,2.06,1.5635,0.4965,31.7557
LEN,2022-12-31,2022,4,4.55,4.9443,-0.3943,-7.9748
LEN,2022-09-30,2022,3,5.19,4.9225,0.2675,5.4342
LEN,2022-06-30,2022,2,4.49,3.9976,0.4924,12.3174
LEN,2022-03-31,2022,1,1.69,2.6207,-0.9307,-35.5134
LEN,2021-12-31,2021,4,3.91,4.1942,-0.2842,-6.776
LEN,2021-09-30,2021,3,4.52,3.3041,1.2159,36.7997
LEN,2021-06-30,2021,2,2.4,2.3717,0.0283,1.1932
LEN,2021-03-31,2021,1,2.04,1.7285,0.3115,18.0214
LEN,2020-12-31,2020,4,2.82,2.3969,0.4231,17.652
LEN,2020-09-30,2020,3,2.12,1.5702,0.5498,35.0146
LEN,2020-06-30,2020,2,1.65,1.1888,0.4612,38.7954
LEN,2020-03-31,2020,1,1.27,0.8491,0.4209,49.5701
LEN,2019-12-31,2019,4,2.13,1.9196,0.2104,10.9606
LEN,2019-09-30,2019,3,1.59,1.3298,0.2602,19.5669
LEN,2019-06-30,2019,2,1.3,1.1488,0.1512,13.1616
LEN,2019-03-31,2019,1,0.74,0.7611,-0.0211,-2.7723
LEN,2018-12-31,2018,4,1.84,1.9428,-0.1028,-5.2913
LEN,2018-09-30,2018,3,1.3,1.2226,0.0774,6.3308
LEN,2018-06-30,2018,2,1.58,0.4498,1.1302,251.2672
LEN,2018-03-31,2018,1,0.84,0.7812,0.0588,7.5269
LEN,2017-12-31,2017,4,1.29,1.4965,-0.2065,-13.7989
LEN,2017-09-30,2017,3,1.06,1.0179,0.0421,4.136
LEN,2017-06-30,2017,2,0.91,0.7917,0.1183,14.9425
LEN,2017-03-31,2017,1,0.59,0.5588,0.0312,5.5834
LEN,2016-12-31,2016,4,1.34,1.298,0.042,3.2357
LEN,2016-09-30,2016,3,1.01,0.9019,0.1081,11.9858
LEN,2016-06-30,2016,2,0.95,0.8716,0.0784,8.995
LEN,2016-03-31,2016,1,0.63,0.5245,0.1055,20.1144
LEN,2015-12-31,2015,4,1.21,1.1318,0.0782,6.9093
LEN,2015-09-30,2015,3,0.96,0.8019,0.1581,19.7157
LKQ,2024-12-31,2024,4,0.8,0.7504,0.0496,6.6098
LKQ,2024-09-30,2024,3,0.88,0.8957,-0.0157,-1.7528
LKQ,2024-06-30,2024,2,0.98,1.0407,-0.0607,-5.8326
LKQ,2024-03-31,2024,1,0.82,0.9591,-0.1391,-14.5032
LKQ,2023-12-31,2023,4,0.84,0.7678,0.0722,9.4035
LKQ,2023-09-30,2023,3,0.86,0.9695,-0.1095,-11.2945
LKQ,2023-06-30,2023,2,1.09,1.0992,-0.0092,-0.837
LKQ,2023-03-31,2023,1,1.04,0.9617,0.0783,8.1418
LKQ,2022-12-31,2022,4,0.78,0.8661,-0.0861,-9.9411
LKQ,2022-09-30,2022,3,0.97,0.9712,-0.0012,-0.1236
LKQ,2022-06-30,2022,2,1.09,1.0329,0.0571,5.5281
LKQ,2022-03-31,2022,1,1,0.9327,0.0673,7.2156
LKQ,2021-12-31,2021,4,0.87,0.7814,0.0886,11.3386
LKQ,2021-09-30,2021,3,1.02,0.8704,0.1496,17.1875
LKQ,2021-06-30,2021,2,1.13,0.7545,0.3755,49.7681
LKQ,2021-03-31,2021,1,0.94,0.6387,0.3013,47.1739
LKQ,2020-12-31,2020,4,0.69,0.5937,0.0963,16.2203
LKQ,2020-09-30,2020,3,0.75,0.5348,0.2152,40.2393
LKQ,2020-06-30,2020,2,0.53,0.1666,0.3634,218.1273
LKQ,2020-03-31,2020,1,0.57,0.4947,0.0753,15.2213
LKQ,2019-12-31,2019,4,0.54,0.5278,0.0122,2.3115
LKQ,2019-09-30,2019,3,0.61,0.5814,0.0286,4.9192
LKQ,2019-06-30,2019,2,0.65,0.6519,-0.0019,-0.2915
LKQ,2019-03-31,2019,1,0.56,0.5651,-0.0051,-0.9025
LKQ,2018-12-31,2018,4,0.48,0.4974,-0.0174,-3.4982
LKQ,2018-09-30,2018,3,0.56,0.5636,-0.0036,-0.6388
LKQ,2018-06-30,2018,2,0.61,0.5828,0.0272,4.6671
LKQ,2018-03-31,2018,1,0.55,0.5979,-0.0479,-8.0114
LKQ,2017-12-31,2017,4,0.41,0.4198,-0.0098,-2.3344
LKQ,2017-09-30,2017,3,0.45,0.4273,0.0227,5.3124
LKQ,2017-06-30,2017,2,0.53,0.524,0.006,1.145
LKQ,2017-03-31,2017,1,0.49,0.462,0.028,6.0606
LKQ,2016-12-31,2016,4,0.39,0.3998,-0.0098,-2.4512
LKQ,2016-09-30,2016,3,0.45,0.4499,0.0001,0.0222
LKQ,2016-06-30,2016,2,0.55,0.4931,0.0569,11.5392
LKQ,2016-03-31,2016,1,0.42,0.4226,-0.0026,-0.6152
LKQ,2015-12-31,2015,4,0.32,0.3131,0.0069,2.2038
LKQ,2015-09-30,2015,3,0.34,0.3333,0.0067,2.0102
L,2024-12-31,2024,4,0.86,,,
L,2024-09-30,2024,3,1.82,,,
L,2024-06-30,2024,2,1.67,,,
L,2024-03-31,2024,1,2.05,,,
L,2023-12-31,2023,4,1.99,,,
L,2023-09-30,2023,3,1.12,,,
L,2023-06-30,2023,2,1.58,,,
L,2023-03-31,2023,1,1.61,,,
L,2022-12-31,2022,4,1.63,,,
L,2019-09-30,2019,3,0.72,0.765,-0.045,-5.8824
L,2019-06-30,2019,2,0.78,0.765,0.015,1.9608
L,2019-03-31,2019,1,1.2,0.969,0.231,23.839
L,2018-12-31,2018,4,-0.28,0.5355,-0.8155,-152.2876
L,2018-09-30,2018,3,0.84,0.9945,-0.1545,-15.5354
L,2018-06-30,2018,2,0.76,0.7446,0.0154,2.0682
L,2018-03-31,2018,1,0.8,0.7922,0.0078,0.9846
L,2017-12-31,2017,4,0.81,0.7242,0.0858,11.8476
L,2017-09-30,2017,3,0.53,0.0153,0.5147,3364.0523
L,2017-06-30,2017,2,0.68,0.7786,-0.0986,-12.6638
L,2017-03-31,2017,1,0.81,0.6732,0.1368,20.3209
L,2016-12-31,2016,4,0.73,0.6426,0.0874,13.601
L,2016-09-30,2016,3,0.89,0.7004,0.1896,27.0702
L,2016-06-30,2016,2,0.59,0.5848,0.0052,0.8892
L,2016-03-31,2016,1,0.57,0.5304,0.0396,7.4661
L,2015-12-31,2015,4,0.5,0.7905,-0.2905,-36.7489
L,2015-09-30,2015,3,0.58,0.5678,0.0122,2.1486
L,2015-06-30,2015,2,0.59,0.714,-0.124,-17.3669
L,2015-03-31,2015,1,0.69,0.765,-0.075,-9.8039
L,2014-12-31,2014,4,0.7,0.5406,0.1594,29.4858
L,2014-09-30,2014,3,0.63,0.6902,-0.0602,-8.7221
L,2014-06-30,2014,2,0.66,0.6868,-0.0268,-3.9022
L,2014-03-31,2014,1,0.68,0.714,-0.034,-4.7619
L,2013-12-31,2013,4,0.79,0.7319,0.0581,7.9382
L,2013-09-30,2013,3,0.72,0.7854,-0.0654,-8.327
L,2013-06-30,2013,2,0.71,0.8058,-0.0958,-11.8888
L,2013-03-31,2013,1,0.82,0.8568,-0.0368,-4.2951
L,2012-12-31,2012,4,0.36,0.3009,0.0591,19.6411
L,2012-09-30,2012,3,0.45,0.7293,-0.2793,-38.297
LOW,2024-03-31,2024,4,1.77,1.6936,0.0764,4.5111
LOW,2023-12-31,2024,3,3.06,3.0622,-0.0022,-0.0718
LOW,2023-09-30,2024,2,4.56,4.5329,0.0271,0.5979
LOW,2023-06-30,2024,1,3.67,3.4769,0.1931,5.5538
LOW,2023-03-31,2023,4,2.28,2.2313,0.0487,2.1826
LOW,2022-12-31,2023,3,3.27,3.1335,0.1365,4.3562
LOW,2022-09-30,2023,2,4.67,4.6305,0.0395,0.853
LOW,2022-06-30,2023,1,3.51,3.2565,0.2535,7.7844
LOW,2022-03-31,2022,4,1.78,1.7252,0.0548,3.1764
LOW,2021-12-31,2022,3,2.73,2.38,0.35,14.7059
LOW,2021-09-30,2022,2,4.25,4.0521,0.1979,4.8839
LOW,2021-06-30,2022,1,3.21,2.6447,0.5653,21.3748
LOW,2021-03-31,2021,4,1.33,1.2226,0.1074,8.7846
LOW,2020-12-31,2021,3,1.98,2.0076,-0.0276,-1.3748
LOW,2020-09-30,2021,2,3.75,2.9769,0.7731,25.97
LOW,2020-06-30,2021,1,1.77,1.3294,0.4406,33.1428
LOW,2020-03-31,2020,4,0.94,0.9229,0.0171,1.8529
LOW,2019-12-31,2020,3,1.41,1.3639,0.0461,3.38
LOW,2019-09-30,2020,2,2.15,2.0295,0.1205,5.9374
LOW,2019-06-30,2020,1,1.22,1.3435,-0.1235,-9.1924
LOW,2019-03-31,2019,4,0.8,0.7816,0.0184,2.3541
LOW,2018-12-31,2019,3,1.04,0.9848,0.0552,5.6052
LOW,2018-09-30,2019,2,2.07,2.0369,0.0331,1.625
LOW,2018-06-30,2019,1,1.19,1.2281,-0.0381,-3.1024
LOW,2018-03-31,2018,4,0.74,0.883,-0.143,-16.1948
LOW,2017-12-31,2018,3,1.05,1.0348,0.0152,1.4689
LOW,2017-09-30,2018,2,1.57,1.6292,-0.0592,-3.6337
LOW,2017-06-30,2018,1,1.03,1.0715,-0.0415,-3.8731
LOW,2017-03-31,2017,4,0.86,0.794,0.066,8.3123
LOW,2016-12-31,2017,3,0.88,0.9696,-0.0896,-9.2409
LOW,2016-09-30,2017,2,1.37,1.4295,-0.0595,-4.1623
LOW,2016-06-30,2017,1,0.87,0.8562,0.0138,1.6118
LOW,2016-03-31,2016,4,0.59,0.5993,-0.0093,-1.5518
LOW,2015-12-31,2016,3,0.8,0.7848,0.0152,1.9368
LOW,2015-09-30,2016,2,1.2,1.2478,-0.0478,-3.8307
LULU,2024-03-31,2024,4,5.29,5.1042,0.1858,3.6401
LULU,2023-12-31,2024,3,2.53,2.3285,0.2015,8.6536
LULU,2023-09-30,2024,2,2.68,2.5941,0.0859,3.3114
LULU,2023-06-30,2024,1,2.28,2.0154,0.2646,13.1289
LULU,2023-03-31,2023,4,4.4,4.3452,0.0548,1.2612
LULU,2022-12-31,2023,3,2,2.0084,-0.0084,-0.4182
LULU,2022-09-30,2023,2,2.2,1.9057,0.2943,15.4431
LULU,2022-06-30,2023,1,1.48,1.4616,0.0184,1.2589
LULU,2022-03-31,2022,4,3.37,3.3446,0.0254,0.7594
LULU,2021-12-31,2022,3,1.62,1.4395,0.1805,12.5391
LULU,2021-09-30,2022,2,1.65,1.2157,0.4343,35.7243
LULU,2021-06-30,2022,1,1.16,0.9272,0.2328,25.1079
LULU,2021-03-31,2021,4,2.58,2.5389,0.0411,1.6188
LULU,2020-12-31,2021,3,1.16,0.8943,0.2657,29.7104
LULU,2020-09-30,2021,2,0.69,0.5657,0.1243,21.9728
LULU,2020-06-30,2021,1,0.22,0.2364,-0.0164,-6.9374
LULU,2020-03-31,2020,4,2.28,2.2835,-0.0035,-0.1533
LULU,2019-12-31,2020,3,0.96,0.9535,0.0065,0.6817
LULU,2019-09-30,2020,2,0.96,0.9068,0.0532,5.8668
LULU,2019-06-30,2020,1,0.74,0.7167,0.0233,3.251
LULU,2019-03-31,2019,4,1.85,1.7777,0.0723,4.0671
LULU,2018-12-31,2019,3,0.75,0.7091,0.0409,5.7679
LULU,2018-09-30,2019,2,0.71,0.5033,0.2067,41.0689
LULU,2018-06-30,2019,1,0.55,0.4689,0.0811,17.2958
LULU,2018-03-31,2018,4,1.33,1.2936,0.0364,2.8139
LULU,2017-12-31,2018,3,0.56,0.5327,0.0273,5.1248
LULU,2017-09-30,2018,2,0.39,0.3584,0.0316,8.817
LULU,2017-06-30,2018,1,0.32,0.2801,0.0399,14.2449
LULU,2017-03-31,2017,4,1,1.0277,-0.0277,-2.6953
LULU,2016-12-31,2017,3,0.47,0.4406,0.0294,6.6727
LULU,2016-09-30,2017,2,0.38,0.3894,-0.0094,-2.414
LULU,2016-06-30,2017,1,0.3,0.3122,-0.0122,-3.9078
LULU,2016-03-31,2016,4,0.85,0.8142,0.0358,4.397
LULU,2015-12-31,2016,3,0.35,0.3808,-0.0308,-8.0882
LULU,2015-09-30,2016,2,0.34,0.3405,-0.0005,-0.1468
MTB,2024-12-31,2024,4,3.86,3.7665,0.0935,2.4824
MTB,2024-09-30,2024,3,4.02,3.6749,0.3451,9.3907
MTB,2024-06-30,2024,2,3.73,3.5377,0.1923,5.4357
MTB,2024-03-31,2024,1,3.86,3.1089,0.7511,24.1597
MTB,2023-12-31,2023,4,3.61,3.4829,0.1271,3.6493
MTB,2023-09-30,2023,3,3.98,3.9727,0.0073,0.1838
MTB,2023-06-30,2023,2,5.05,4.0805,0.9695,23.7593
MTB,2023-03-31,2023,1,4.01,4.0334,-0.0234,-0.5802
MTB,2022-12-31,2022,4,4.29,4.34,-0.05,-1.1521
MTB,2022-09-30,2022,3,3.53,4.0784,-0.5484,-13.4464
MTB,2022-06-30,2022,2,1.08,2.4693,-1.3893,-56.2629
MTB,2022-03-31,2022,1,2.62,2.2159,0.4041,18.2364
MTB,2021-12-31,2021,4,3.37,2.9343,0.4357,14.8485
MTB,2021-09-30,2021,3,3.69,3.5347,0.1553,4.3936
MTB,2021-06-30,2021,2,3.41,3.6535,-0.2435,-6.6648
MTB,2021-03-31,2021,1,3.39,3.0283,0.3617,11.944
MTB,2020-12-31,2020,4,3.52,3.0594,0.4606,15.0552
MTB,2020-09-30,2020,3,2.75,2.6316,0.1184,4.4992
MTB,2020-06-30,2020,2,1.74,1.668,0.072,4.3165
MTB,2020-03-31,2020,1,1.93,2.4941,-0.5641,-22.6174
MTB,2019-12-31,2019,4,3.6,3.5026,0.0974,2.7808
MTB,2019-09-30,2019,3,3.47,3.6105,-0.1405,-3.8914
MTB,2019-06-30,2019,2,3.61,3.7226,-0.1126,-3.0248
MTB,2019-03-31,2019,1,3.35,3.3326,0.0174,0.5221
MTB,2018-12-31,2018,4,3.76,3.5302,0.2298,6.5095
MTB,2018-09-30,2018,3,3.53,3.3765,0.1535,4.5461
MTB,2018-06-30,2018,2,3.26,3.2017,0.0583,1.8209
MTB,2018-03-31,2018,1,2.96,2.7875,0.1725,6.1883
MTB,2017-12-31,2017,4,2.66,2.4285,0.2315,9.5326
MTB,2017-09-30,2017,3,2.21,2.427,-0.217,-8.9411
MTB,2017-06-30,2017,2,2.35,2.2925,0.0575,2.5082
MTB,2017-03-31,2017,1,2.12,1.95,0.17,8.7179
MTB,2016-12-31,2016,4,1.98,2.0557,-0.0757,-3.6824
MTB,2016-09-30,2016,3,2.1,2.06,0.04,1.9417
MTB,2016-06-30,2016,2,2.03,2.0996,-0.0696,-3.3149
MTB,2016-03-31,2016,1,1.87,1.8613,0.0087,0.4674
MTB,2015-12-31,2015,4,2.05,1.9841,0.0659,3.3214
MTB,2015-09-30,2015,3,1.93,2.0258,-0.0958,-4.729
MKTX,2024-12-31,2024,4,1.73,1.7116,0.0184,1.075
MKTX,2024-09-30,2024,3,1.9,1.8835,0.0165,0.876
MKTX,2024-06-30,2024,2,1.72,1.7128,0.0072,0.4204
MKTX,2024-03-31,2024,1,1.92,1.9081,0.0119,0.6237
MKTX,2023-12-31,2023,4,2.09,1.7606,0.3294,18.7095
MKTX,2023-09-30,2023,3,1.46,1.5063,-0.0463,-3.0738
MKTX,2023-06-30,2023,2,1.59,1.6048,-0.0148,-0.9222
MKTX,2023-03-31,2023,1,1.96,1.9389,0.0211,1.0882
MKTX,2022-12-31,2022,4,1.58,1.5867,-0.0067,-0.4223
MKTX,2022-09-30,2022,3,1.58,1.5269,0.0531,3.4776
MKTX,2022-06-30,2022,2,1.78,1.733,0.047,2.7121
MKTX,2022-03-31,2022,1,1.71,1.7207,-0.0107,-0.6218
MKTX,2021-12-31,2021,4,1.37,1.4492,-0.0792,-5.4651
MKTX,2021-09-30,2021,3,1.52,1.488,0.032,2.1505
MKTX,2021-06-30,2021,2,1.77,1.7263,0.0437,2.5314
MKTX,2021-03-31,2021,1,2.11,2.1689,-0.0589,-2.7157
MKTX,2020-12-31,2020,4,1.91,1.8714,0.0386,2.0626
MKTX,2020-09-30,2020,3,1.78,1.7771,0.0029,0.1632
MKTX,2020-06-30,2020,2,2.2,2.159,0.041,1.899
MKTX,2020-03-31,2020,1,1.96,1.9404,0.0196,1.0101
MKTX,2019-12-31,2019,4,1.32,1.3239,-0.0039,-0.2946
MKTX,2019-09-30,2019,3,1.42,1.4159,0.0041,0.2896
MKTX,2019-06-30,2019,2,1.27,1.346,-0.076,-5.6464
MKTX,2019-03-31,2019,1,1.39,1.4025,-0.0125,-0.8913
MKTX,2018-12-31,2018,4,1.21,1.1796,0.0304,2.5771
MKTX,2018-09-30,2018,3,1.02,0.952,0.068,7.1429
MKTX,2018-06-30,2018,2,1.07,1.0608,0.0092,0.8673
MKTX,2018-03-31,2018,1,1.27,1.2478,0.0222,1.7791
MKTX,2017-12-31,2017,4,1.19,0.8854,0.3046,34.4025
MKTX,2017-09-30,2017,3,0.9,0.9164,-0.0164,-1.7896
MKTX,2017-06-30,2017,2,1,0.9364,0.0636,6.792
MKTX,2017-03-31,2017,1,1.11,0.9772,0.1328,13.5898
MKTX,2016-12-31,2016,4,0.88,0.8585,0.0215,2.5044
MKTX,2016-09-30,2016,3,0.82,0.792,0.028,3.5354
MKTX,2016-06-30,2016,2,0.88,0.8667,0.0133,1.5346
MKTX,2016-03-31,2016,1,0.77,0.7999,-0.0299,-3.738
MKTX,2015-12-31,2015,4,0.65,0.6355,0.0145,2.2817
MKTX,2015-09-30,2015,3,0.6,0.6289,-0.0289,-4.5953
MAR,2024-12-31,2024,4,2.45,2.4067,0.0433,1.7991
MAR,2024-09-30,2024,3,2.26,2.3311,-0.0711,-3.0501
MAR,2024-06-30,2024,2,2.5,2.4978,0.0022,0.0881
MAR,2024-03-31,2024,1,2.13,2.1868,-0.0568,-2.5974
MAR,2023-12-31,2023,4,3.57,2.1428,1.4272,66.6044
MAR,2023-09-30,2023,3,2.11,2.1265,-0.0165,-0.7759
MAR,2023-06-30,2023,2,2.26,2.1998,0.0602,2.7366
MAR,2023-03-31,2023,1,2.09,1.8627,0.2273,12.2027
MAR,2022-12-31,2022,4,1.96,1.8494,0.1106,5.9803
MAR,2022-09-30,2022,3,1.69,1.6986,-0.0086,-0.5063
MAR,2022-06-30,2022,2,1.8,1.5742,0.2258,14.3438
MAR,2022-03-31,2022,1,1.25,0.9055,0.3445,38.0453
MAR,2021-12-31,2021,4,1.3,1.0023,0.2977,29.7017
MAR,2021-09-30,2021,3,0.99,0.9942,-0.0042,-0.4225
MAR,2021-06-30,2021,2,0.79,0.4552,0.3348,73.5501
MAR,2021-03-31,2021,1,0.1,0.0341,0.0659,193.2551
MAR,2020-12-31,2020,4,0.12,0.1124,0.0076,6.7616
MAR,2020-09-30,2020,3,0.06,-0.0825,0.1425,172.7273
MAR,2020-06-30,2020,2,-0.64,-0.4209,-0.2191,-52.0551
MAR,2020-03-31,2020,1,0.26,0.8038,-0.5438,-67.6536
MAR,2019-12-31,2019,4,1.57,1.4808,0.0892,6.0238
MAR,2019-09-30,2019,3,1.47,1.503,-0.033,-2.1956
MAR,2019-06-30,2019,2,1.56,1.5764,-0.0164,-1.0403
MAR,2019-03-31,2019,1,1.41,1.3525,0.0575,4.2514
MAR,2018-12-31,2018,4,1.44,1.3997,0.0403,2.8792
MAR,2018-09-30,2018,3,1.7,1.3214,0.3786,28.6514
MAR,2018-06-30,2018,2,1.47,1.3914,0.0786,5.649
MAR,2018-03-31,2018,1,1.34,1.2359,0.1041,8.423
MAR,2017-12-31,2017,4,1.12,1.0125,0.1075,10.6173
MAR,2017-09-30,2017,3,1.1,0.9951,0.1049,10.5417
MAR,2017-06-30,2017,2,1.08,1.0332,0.0468,4.5296
MAR,2017-03-31,2017,1,1.01,0.9164,0.0936,10.2139
MAR,2016-12-31,2016,4,0.85,0.8486,0.0014,0.165
MAR,2016-09-30,2016,3,0.91,0.8915,0.0185,2.0752
MAR,2016-06-30,2016,2,1.03,0.9879,0.0421,4.2616
MAR,2016-03-31,2016,1,0.87,0.8437,0.0263,3.1172
MAR,2015-12-31,2015,4,0.77,0.7666,0.0034,0.4435
MAR,2015-09-30,2015,3,0.78,0.7501,0.0299,3.9861
MMC,2024-12-31,2024,4,1.87,1.7731,0.0969,5.465
MMC,2024-09-30,2024,3,1.63,1.6306,-0.0006,-0.0368
MMC,2024-06-30,2024,2,2.41,2.4237,-0.0137,-0.5653
MMC,2024-03-31,2024,1,2.89,2.8281,0.0619,2.1887
MMC,2023-12-31,2023,4,1.68,1.6449,0.0351,2.1339
MMC,2023-09-30,2023,3,1.47,1.4051,0.0649,4.6189
MMC,2023-06-30,2023,2,2.2,2.1371,0.0629,2.9432
MMC,2023-03-31,2023,1,2.53,2.4969,0.0331,1.3256
MMC,2022-12-31,2022,4,1.47,1.4243,0.0457,3.2086
MMC,2022-09-30,2022,3,1.18,1.1553,0.0247,2.138
MMC,2022-06-30,2022,2,1.89,1.8821,0.0079,0.4197
MMC,2022-03-31,2022,1,2.3,2.1654,0.1346,6.2159
MMC,2021-12-31,2021,4,1.36,1.3551,0.0049,0.3616
MMC,2021-09-30,2021,3,1.08,0.9938,0.0862,8.6738
MMC,2021-06-30,2021,2,1.75,1.4403,0.3097,21.5025
MMC,2021-03-31,2021,1,1.99,1.7305,0.2595,14.9957
MMC,2020-12-31,2020,4,1.19,1.1359,0.0541,4.7627
MMC,2020-09-30,2020,3,0.82,0.7329,0.0871,11.8843
MMC,2020-06-30,2020,2,1.32,1.144,0.176,15.3846
MMC,2020-03-31,2020,1,1.64,1.5825,0.0575,3.6335
MMC,2019-12-31,2019,4,1.19,1.1917,-0.0017,-0.1427
MMC,2019-09-30,2019,3,0.77,0.7069,0.0631,8.9263
MMC,2019-06-30,2019,2,1.18,1.1441,0.0359,3.1378
